ZIP Code,2020,2021,2022,Population Growth
87402,9620.0,9792.0,10362.0,742.0
87410,16716.0,14993.0,15087.0,-1629.0
87412,1683.0,1702.0,1594.0,-89.0
87413,16177.0,15134.0,14980.0,-1197.0
87415,2189.0,2057.0,2418.0,229.0
87416,4786.0,4581.0,4470.0,-316.0
87417,5650.0,4976.0,5358.0,-292.0
87418,849.0,859.0,835.0,-14.0
87419,475.0,436.0,411.0,-64.0
87420,11933.0,11293.0,11051.0,-882.0
87421,1637.0,1980.0,1612.0,-25.0
87455,1638.0,1565.0,1546.0,-92.0
87461,1395.0,1481.0,1394.0,-1.0
87499,657.0,1016.0,868.0,211.0
87501,15539.0,14637.0,15001.0,-538.0
87505,30615.0,31885.0,31857.0,1242.0
87506,13820.0,15481.0,15895.0,2075.0
87507,50489.0,51780.0,51580.0,1091.0
87508,18444.0,18587.0,18245.0,-199.0
87510,843.0,915.0,861.0,18.0
87511,1837.0,2587.0,2806.0,969.0
87512,68.0,177.0,122.0,54.0
87513,1004.0,826.0,749.0,-255.0
87514,1282.0,1816.0,1320.0,38.0
87515,254.0,131.0,169.0,-85.0
87516,94.0,59.0,95.0,1.0
87517,253.0,328.0,308.0,55.0
87518,0.0,0.0,0.0,0.0
87519,519.0,905.0,746.0,227.0
87520,1201.0,1372.0,1212.0,11.0
87521,769.0,808.0,880.0,111.0
87522,2907.0,3301.0,3217.0,310.0
87523,553.0,185.0,180.0,-373.0
87524,89.0,388.0,414.0,325.0
87525,46.0,79.0,64.0,18.0
87527,444.0,631.0,896.0,452.0
87528,3291.0,3340.0,2650.0,-641.0
87529,5203.0,4938.0,4723.0,-480.0
87530,682.0,898.0,975.0,293.0
87531,396.0,175.0,308.0,-88.0
87532,19073.0,20115.0,19827.0,754.0
87533,186.0,,,
87535,1607.0,1482.0,1584.0,-23.0
87537,2850.0,2328.0,2561.0,-289.0
87538,355.0,251.0,441.0,86.0
87539,21.0,378.0,214.0,193.0
87540,904.0,866.0,885.0,-19.0
87543,44.0,45.0,247.0,203.0
87544,18976.0,13453.0,13661.0,-5315.0
87547,,5716.0,5592.0,
87548,1036.0,376.0,944.0,-92.0
87549,950.0,1023.0,1166.0,216.0
87551,183.0,137.0,324.0,141.0
87552,2721.0,2410.0,2132.0,-589.0
87553,1512.0,1527.0,1583.0,71.0
87554,0.0,0.0,0.0,0.0
87556,2159.0,2904.0,2445.0,286.0
87557,5104.0,5413.0,5527.0,423.0
87558,983.0,1071.0,1046.0,63.0
87560,1303.0,1595.0,1635.0,332.0
87562,513.0,522.0,582.0,69.0
87564,156.0,110.0,84.0,-72.0
87565,304.0,324.0,351.0,47.0
87566,2932.0,3120.0,2906.0,-26.0
87567,886.0,704.0,1122.0,236.0
87569,632.0,603.0,466.0,-166.0
87571,12066.0,11695.0,11698.0,-368.0
87573,11.0,14.0,6.0,-5.0
87574,117.0,,,
87575,1012.0,1027.0,986.0,-26.0
87577,351.0,161.0,589.0,238.0
87578,269.0,379.0,320.0,51.0
87579,946.0,1059.0,2002.0,1056.0
87580,463.0,269.0,161.0,-302.0
87581,25.0,25.0,30.0,5.0
87582,1038.0,1032.0,1055.0,17.0
87583,312.0,482.0,455.0,143.0
87701,18882.0,18331.0,17991.0,-891.0
87710,1450.0,1436.0,1359.0,-91.0
87711,901.0,956.0,945.0,44.0
87712,434.0,300.0,364.0,-70.0
87713,249.0,250.0,184.0,-65.0
87714,1045.0,1033.0,1013.0,-32.0
87715,456.0,557.0,418.0,-38.0
87718,303.0,494.0,440.0,137.0
87722,586.0,945.0,677.0,91.0
87723,206.0,328.0,262.0,56.0
87724,29.0,22.0,0.0,-29.0
87728,560.0,596.0,619.0,59.0
87729,88.0,80.0,86.0,-2.0
87730,9.0,15.0,14.0,5.0
87731,295.0,570.0,511.0,216.0
87732,1483.0,823.0,1123.0,-360.0
87733,84.0,94.0,101.0,17.0
87734,244.0,244.0,337.0,93.0
87735,77.0,43.0,32.0,-45.0
87736,21.0,65.0,66.0,45.0
87740,6865.0,6968.0,6928.0,63.0
87742,326.0,262.0,283.0,-43.0
87743,254.0,314.0,412.0,158.0
87745,845.0,880.0,1067.0,222.0
87746,49.0,61.0,78.0,29.0
87747,1511.0,1575.0,1682.0,171.0
87749,225.0,92.0,104.0,-121.0
87750,0.0,0.0,0.0,0.0
87752,594.0,587.0,618.0,24.0
87753,98.0,46.0,59.0,-39.0
87801,9272.0,9568.0,9486.0,214.0
87820,98.0,195.0,226.0,128.0
87821,711.0,839.0,781.0,70.0
87823,656.0,335.0,365.0,-291.0
87824,63.0,84.0,130.0,67.0
87825,2302.0,2528.0,2665.0,363.0
87827,185.0,172.0,279.0,94.0
87828,777.0,789.0,666.0,-111.0
87829,744.0,770.0,887.0,143.0
87830,1062.0,863.0,765.0,-297.0
87831,223.0,219.0,208.0,-15.0
87832,176.0,146.0,152.0,-24.0
87901,6263.0,6243.0,6264.0,1.0
87930,797.0,573.0,408.0,-389.0
87931,914.0,777.0,706.0,-208.0
87933,153.0,201.0,0.0,-153.0
87935,1457.0,1747.0,1718.0,261.0
87936,375.0,160.0,234.0,-141.0
87937,3622.0,3864.0,3546.0,-76.0
87939,116.0,197.0,267.0,151.0
87940,730.0,448.0,414.0,-316.0
87941,680.0,732.0,860.0,180.0
87942,707.0,1260.0,1542.0,835.0
87943,150.0,180.0,254.0,104.0
88001,37957.0,38524.0,39358.0,1401.0
88002,1386.0,1366.0,1449.0,63.0
88003,618.0,479.0,458.0,-160.0
88004,1326.0,1198.0,1037.0,-289.0
88005,27257.0,28647.0,27279.0,22.0
88007,23505.0,24233.0,24983.0,1478.0
88008,10734.0,11003.0,11771.0,1037.0
88009,62.0,46.0,48.0,-14.0
88011,28594.0,30223.0,30831.0,2237.0
88012,30080.0,31276.0,31800.0,1720.0
88020,773.0,779.0,793.0,20.0
88021,18813.0,15413.0,16156.0,-2657.0
88022,1080.0,837.0,807.0,-273.0
88023,2442.0,2197.0,2184.0,-258.0
88024,25.0,763.0,430.0,405.0
88025,169.0,100.0,50.0,-119.0
88026,1443.0,1700.0,1610.0,167.0
88027,327.0,709.0,708.0,381.0
88028,370.0,237.0,277.0,-93.0
88029,1116.0,1143.0,1327.0,211.0
88030,22906.0,24139.0,24066.0,1160.0
88032,265.0,,,
88033,0.0,,,
88034,18.0,27.0,64.0,46.0
88038,215.0,404.0,329.0,114.0
88039,670.0,616.0,553.0,-117.0
88040,62.0,63.0,81.0,19.0
88041,1201.0,1426.0,1423.0,222.0
88042,367.0,352.0,327.0,-40.0
88043,1552.0,1732.0,1652.0,100.0
88044,3333.0,2791.0,2499.0,-834.0
88045,3209.0,3198.0,3154.0,-55.0
88046,867.0,757.0,663.0,-204.0
88047,1683.0,1477.0,1372.0,-311.0
88048,2471.0,3116.0,3211.0,740.0
88049,304.0,733.0,746.0,442.0
88051,118.0,97.0,64.0,-54.0
88052,172.0,168.0,98.0,-74.0
88053,61.0,168.0,185.0,124.0
88055,23.0,41.0,34.0,11.0
88056,182.0,186.0,165.0,-17.0
88061,17885.0,17683.0,17784.0,-101.0
88063,13400.0,11522.0,11398.0,-2002.0
88065,456.0,738.0,716.0,260.0
88072,2685.0,2782.0,2937.0,252.0
88081,16136.0,16310.0,17183.0,1047.0
88101,46133.0,46158.0,45619.0,-514.0
88103,259.0,0.0,19.0,-240.0
88112,337.0,277.0,317.0,-20.0
88113,178.0,195.0,185.0,7.0
88114,43.0,48.0,57.0,14.0
88115,74.0,15.0,7.0,-67.0
88116,370.0,420.0,458.0,88.0
88118,264.0,309.0,225.0,-39.0
88119,1910.0,1792.0,1615.0,-295.0
88120,402.0,340.0,356.0,-46.0
88121,163.0,184.0,177.0,14.0
88124,1082.0,856.0,859.0,-223.0
88125,77.0,77.0,74.0,-3.0
88126,33.0,12.0,10.0,-23.0
88130,17385.0,17795.0,17776.0,391.0
88132,228.0,295.0,285.0,57.0
88134,57.0,118.0,92.0,35.0
88135,1426.0,1256.0,1357.0,-69.0
88136,28.0,26.0,63.0,35.0
88201,26551.0,26634.0,26521.0,-30.0
88203,30234.0,30045.0,29499.0,-735.0
88210,18238.0,18785.0,18552.0,314.0
88220,37269.0,39557.0,39809.0,2540.0
88230,4672.0,4827.0,4993.0,321.0
88231,3498.0,3480.0,3565.0,67.0
88232,2452.0,2547.0,2611.0,159.0
88240,41574.0,41204.0,41652.0,78.0
88242,7076.0,7583.0,7312.0,236.0
88244,,1378.0,1183.0,
88250,266.0,298.0,354.0,88.0
88252,1892.0,2156.0,2258.0,366.0
88253,902.0,937.0,1183.0,281.0
88254,48.0,52.0,29.0,-19.0
88255,22.0,53.0,72.0,50.0
88256,1843.0,2118.0,2075.0,232.0
88260,14836.0,15314.0,15498.0,662.0
88262,14.0,12.0,4.0,-10.0
88263,134.0,172.0,183.0,49.0
88264,0.0,0.0,0.0,0.0
88265,142.0,143.0,129.0,-13.0
88267,1284.0,1425.0,1445.0,161.0
88268,0.0,0.0,0.0,0.0
88301,1118.0,1364.0,1307.0,189.0
88310,36585.0,37138.0,36990.0,405.0
88311,1298.0,1057.0,829.0,-469.0
88312,2806.0,2616.0,2800.0,-6.0
88314,151.0,222.0,186.0,35.0
88316,2097.0,2260.0,2289.0,192.0
88317,2118.0,2060.0,2143.0,25.0
88318,291.0,314.0,291.0,0.0
88321,107.0,441.0,373.0,266.0
88323,0.0,0.0,0.0,0.0
88324,225.0,100.0,112.0,-113.0
88325,1413.0,1563.0,1674.0,261.0
88330,3943.0,4128.0,4182.0,239.0
88336,385.0,328.0,532.0,147.0
88337,1977.0,1843.0,1947.0,-30.0
88338,139.0,169.0,180.0,41.0
88339,748.0,670.0,720.0,-28.0
88340,4204.0,4005.0,3969.0,-235.0
88341,681.0,642.0,582.0,-99.0
88342,5.0,0.0,0.0,-5.0
88343,13.0,13.0,12.0,-1.0
88344,37.0,41.0,34.0,-3.0
88345,8610.0,8415.0,8498.0,-112.0
88346,2620.0,2841.0,2770.0,150.0
88347,60.0,33.0,15.0,-45.0
88348,471.0,755.0,449.0,-22.0
88349,0.0,0.0,0.0,0.0
88350,262.0,175.0,116.0,-146.0
88351,205.0,201.0,201.0,-4.0
88352,4766.0,4496.0,4179.0,-587.0
88353,302.0,383.0,528.0,226.0
88354,98.0,112.0,88.0,-10.0
88355,0.0,117.0,233.0,233.0
88401,6392.0,6536.0,6629.0,237.0
88410,138.0,137.0,125.0,-13.0
88411,102.0,134.0,132.0,30.0
88414,17.0,97.0,127.0,110.0
88415,3345.0,3225.0,3152.0,-193.0
88416,137.0,149.0,147.0,10.0
88417,0.0,75.0,69.0,69.0
88418,328.0,522.0,542.0,214.0
88419,168.0,83.0,64.0,-104.0
88421,55.0,19.0,19.0,-36.0
88422,78.0,95.0,125.0,47.0
88424,56.0,62.0,59.0,3.0
88426,1082.0,1261.0,1063.0,-19.0
88427,132.0,104.0,100.0,-32.0
88430,86.0,162.0,216.0,130.0
88431,48.0,139.0,178.0,130.0
88434,342.0,250.0,292.0,-50.0
88435,3681.0,3613.0,3615.0,-66.0
88436,48.0,61.0,50.0,2.0
88439,,0.0,0.0,
89001,1356.0,1378.0,1220.0,-136.0
89002,36752.0,37287.0,37352.0,600.0
89003,870.0,762.0,596.0,-274.0
89004,266.0,299.0,247.0,-19.0
89005,16048.0,14875.0,14874.0,-1174.0
89007,1430.0,949.0,1008.0,-422.0
89008,1162.0,890.0,1019.0,-143.0
89010,469.0,448.0,461.0,-8.0
89011,29556.0,31071.0,33600.0,4044.0
89012,37617.0,38356.0,37991.0,374.0
89013,242.0,233.0,222.0,-20.0
89014,41776.0,41429.0,41469.0,-307.0
89015,42315.0,39872.0,41742.0,-573.0
89017,20.0,35.0,36.0,16.0
89018,4694.0,794.0,855.0,-3839.0
89019,2068.0,2117.0,2312.0,244.0
89020,1375.0,1696.0,1608.0,233.0
89021,3136.0,3214.0,2815.0,-321.0
89022,0.0,0.0,0.0,0.0
89025,998.0,867.0,1032.0,34.0
89026,0.0,0.0,39.0,39.0
89027,19087.0,17588.0,18012.0,-1075.0
89029,8301.0,8482.0,8477.0,176.0
89030,50313.0,53763.0,52370.0,2057.0
89031,69016.0,72377.0,74005.0,4989.0
89032,46495.0,47881.0,48711.0,2216.0
89034,,2431.0,2647.0,
89039,222.0,231.0,324.0,102.0
89040,3868.0,4382.0,4493.0,625.0
89042,1146.0,1078.0,1070.0,-76.0
89043,1493.0,1219.0,1162.0,-331.0
89044,24386.0,25614.0,27152.0,2766.0
89045,2073.0,2345.0,2233.0,160.0
89046,379.0,363.0,315.0,-64.0
89047,216.0,195.0,213.0,-3.0
89048,22242.0,24277.0,25091.0,2849.0
89049,2449.0,2496.0,2334.0,-115.0
89052,56242.0,57966.0,59075.0,2833.0
89054,52.0,338.0,311.0,259.0
89060,10692.0,11556.0,12198.0,1506.0
89061,5537.0,6771.0,7529.0,1992.0
89070,,5525.0,5032.0,
89074,51254.0,51609.0,52135.0,881.0
89081,37599.0,39820.0,39702.0,2103.0
89084,29244.0,32143.0,34278.0,5034.0
89085,4073.0,3869.0,4470.0,397.0
89086,6170.0,6499.0,7142.0,972.0
89101,43536.0,43572.0,44134.0,598.0
89102,39283.0,37633.0,37342.0,-1941.0
89103,54406.0,51966.0,51343.0,-3063.0
89104,40519.0,39781.0,39719.0,-800.0
89106,25978.0,25477.0,25581.0,-397.0
89107,39287.0,37342.0,37101.0,-2186.0
89108,75201.0,73315.0,75498.0,297.0
89109,7854.0,6355.0,6490.0,-1364.0
89110,70865.0,67361.0,66927.0,-3938.0
89113,34229.0,34227.0,36979.0,2750.0
89115,66378.0,65713.0,66461.0,83.0
89117,56880.0,54663.0,55282.0,-1598.0
89118,22891.0,22701.0,23108.0,217.0
89119,52120.0,50847.0,50985.0,-1135.0
89120,24102.0,24418.0,25204.0,1102.0
89121,66344.0,66455.0,67537.0,1193.0
89122,51072.0,51772.0,51567.0,495.0
89123,62982.0,60823.0,58882.0,-4100.0
89124,1412.0,616.0,778.0,-634.0
89128,37159.0,37124.0,38500.0,1341.0
89129,56770.0,54770.0,54002.0,-2768.0
89130,35263.0,34439.0,35334.0,71.0
89131,51862.0,51053.0,50384.0,-1478.0
89134,24280.0,23152.0,23619.0,-661.0
89135,29104.0,29706.0,30876.0,1772.0
89138,18954.0,19971.0,21855.0,2901.0
89139,42030.0,42898.0,43702.0,1672.0
89141,36188.0,37596.0,39089.0,2901.0
89142,32813.0,34008.0,34098.0,1285.0
89143,13168.0,13602.0,13220.0,52.0
89144,20126.0,19796.0,19608.0,-518.0
89145,25982.0,24737.0,26437.0,455.0
89146,18969.0,19756.0,20719.0,1750.0
89147,56784.0,56463.0,55914.0,-870.0
89148,57952.0,61289.0,62337.0,4385.0
89149,42495.0,41668.0,43929.0,1434.0
89156,30394.0,30740.0,31570.0,1176.0
89158,,406.0,468.0,
89161,165.0,534.0,427.0,262.0
89166,25877.0,27060.0,28613.0,2736.0
89169,21350.0,20864.0,22196.0,846.0
89178,42301.0,38928.0,41051.0,-1250.0
89179,7807.0,11880.0,12045.0,4238.0
89183,41974.0,41126.0,40562.0,-1412.0
89191,487.0,537.0,470.0,-17.0
89301,7962.0,7320.0,7212.0,-750.0
89310,225.0,149.0,181.0,-44.0
89311,206.0,204.0,173.0,-33.0
89314,251.0,219.0,187.0,-64.0
89315,,71.0,67.0,
89316,1228.0,1060.0,1062.0,-166.0
89317,256.0,453.0,402.0,146.0
89318,858.0,876.0,888.0,30.0
89319,235.0,211.0,189.0,-46.0
89402,17.0,162.0,171.0,154.0
89403,15885.0,16550.0,16998.0,1113.0
89404,0.0,17.0,31.0,31.0
89405,103.0,156.0,162.0,59.0
89406,24475.0,24973.0,25327.0,852.0
89408,20982.0,22971.0,23611.0,2629.0
89409,78.0,111.0,65.0,-13.0
89410,10992.0,11009.0,11138.0,146.0
89411,776.0,948.0,1034.0,258.0
89412,75.0,98.0,92.0,17.0
89413,723.0,710.0,613.0,-110.0
89414,90.0,143.0,178.0,88.0
89415,3101.0,3165.0,3232.0,131.0
89418,244.0,228.0,144.0,-100.0
89419,5380.0,5407.0,5147.0,-233.0
89420,77.0,80.0,114.0,37.0
89421,423.0,421.0,363.0,-60.0
89422,177.0,158.0,138.0,-39.0
89423,10636.0,10783.0,10830.0,194.0
89424,241.0,333.0,393.0,152.0
89425,529.0,799.0,607.0,78.0
89426,268.0,151.0,154.0,-114.0
89427,1115.0,1142.0,1084.0,-31.0
89428,115.0,96.0,105.0,-10.0
89429,7720.0,7462.0,7522.0,-198.0
89430,118.0,82.0,78.0,-40.0
89431,39415.0,40711.0,40973.0,1558.0
89433,21771.0,23596.0,23492.0,1721.0
89434,26564.0,27478.0,27151.0,587.0
89436,44454.0,46321.0,47159.0,2705.0
89437,,0.0,0.0,
89438,85.0,32.0,35.0,-50.0
89439,1244.0,1462.0,1639.0,395.0
89440,747.0,784.0,981.0,234.0
89441,12479.0,12721.0,13025.0,546.0
89442,1048.0,920.0,887.0,-161.0
89444,3219.0,3029.0,3278.0,59.0
89445,16424.0,16522.0,17043.0,619.0
89446,0.0,133.0,111.0,111.0
89447,8261.0,8398.0,8472.0,211.0
89448,1776.0,1875.0,1969.0,193.0
89449,2973.0,2897.0,2824.0,-149.0
89450,18.0,0.0,0.0,-18.0
89451,9304.0,9493.0,9176.0,-128.0
89460,13727.0,14133.0,14199.0,472.0
89496,,104.0,82.0,
89501,4435.0,4097.0,3984.0,-451.0
89502,44881.0,45840.0,46412.0,1531.0
89503,29993.0,30350.0,30446.0,453.0
89506,42742.0,44476.0,45383.0,2641.0
89508,14198.0,14687.0,14596.0,398.0
89509,35558.0,36063.0,36048.0,490.0
89510,1671.0,1224.0,1375.0,-296.0
89511,27874.0,28807.0,29038.0,1164.0
89512,26690.0,27999.0,28055.0,1365.0
89519,8602.0,8904.0,9313.0,711.0
89521,34101.0,36301.0,38484.0,4383.0
89523,35065.0,35738.0,36538.0,1473.0
89557,,163.0,546.0,
89701,27328.0,28957.0,29258.0,1930.0
89702,0.0,,,
89703,10062.0,10241.0,10627.0,565.0
89704,4411.0,4397.0,4644.0,233.0
89705,5315.0,5203.0,5219.0,-96.0
89706,19447.0,20489.0,20089.0,642.0
89801,26473.0,25938.0,26023.0,-450.0
89815,15292.0,15918.0,15771.0,479.0
89820,5403.0,5621.0,5570.0,167.0
89821,483.0,508.0,520.0,37.0
89822,2013.0,2177.0,2296.0,283.0
89823,363.0,392.0,443.0,80.0
89825,1101.0,1130.0,1215.0,114.0
89826,0.0,0.0,0.0,0.0
89828,175.0,312.0,277.0,102.0
89830,99.0,34.0,50.0,-49.0
89831,11.0,26.0,22.0,11.0
89832,1079.0,1125.0,1253.0,174.0
89833,143.0,148.0,204.0,61.0
89834,166.0,89.0,108.0,-58.0
89835,1544.0,1477.0,1330.0,-214.0
89883,4373.0,4635.0,4644.0,271.0
90001,58974.0,58245.0,57652.0,-1322.0
90002,53402.0,54384.0,53108.0,-294.0
90003,74117.0,75190.0,75024.0,907.0
90004,61105.0,59621.0,58833.0,-2272.0
90005,38885.0,36910.0,37754.0,-1131.0
90006,58560.0,57136.0,56628.0,-1932.0
90007,42380.0,41270.0,41004.0,-1376.0
90008,31900.0,31046.0,33076.0,1176.0
90010,4108.0,4313.0,4185.0,77.0
90011,110750.0,109511.0,106042.0,-4708.0
90012,37268.0,39709.0,38430.0,1162.0
90013,13009.0,13413.0,14587.0,1578.0
90014,9126.0,8547.0,9273.0,147.0
90015,23900.0,24228.0,25554.0,1654.0
90016,46340.0,45884.0,47309.0,969.0
90017,27832.0,28433.0,28754.0,922.0
90018,52444.0,51388.0,49898.0,-2546.0
90019,62816.0,61061.0,59410.0,-3406.0
90020,39366.0,38124.0,38400.0,-966.0
90021,3285.0,2724.0,2781.0,-504.0
90022,66168.0,65110.0,64147.0,-2021.0
90023,46517.0,45732.0,44558.0,-1959.0
90024,52069.0,50611.0,50392.0,-1677.0
90025,47438.0,44608.0,44429.0,-3009.0
90026,67657.0,65921.0,64769.0,-2888.0
90027,45996.0,44678.0,45764.0,-232.0
90028,31385.0,29887.0,30982.0,-403.0
90029,36126.0,35037.0,34649.0,-1477.0
90031,39497.0,38533.0,37457.0,-2040.0
90032,47857.0,45298.0,44881.0,-2976.0
90033,49695.0,47495.0,47655.0,-2040.0
90034,56416.0,53321.0,55061.0,-1355.0
90035,27725.0,26411.0,26595.0,-1130.0
90036,38111.0,37596.0,37713.0,-398.0
90037,67377.0,68885.0,69064.0,1687.0
90038,28592.0,27995.0,27979.0,-613.0
90039,29966.0,28839.0,28244.0,-1722.0
90040,12363.0,11844.0,11839.0,-524.0
90041,29888.0,28956.0,28321.0,-1567.0
90042,60509.0,59658.0,59151.0,-1358.0
90043,46358.0,44272.0,44461.0,-1897.0
90044,99980.0,100225.0,98990.0,-990.0
90045,39795.0,41411.0,41123.0,1328.0
90046,49828.0,48749.0,48170.0,-1658.0
90047,51057.0,51494.0,52200.0,1143.0
90048,21766.0,20504.0,20411.0,-1355.0
90049,36610.0,35853.0,35819.0,-791.0
90052,,0.0,0.0,
90056,8058.0,7956.0,8225.0,167.0
90057,49771.0,47604.0,47142.0,-2629.0
90058,3003.0,3659.0,3049.0,46.0
90059,42311.0,41315.0,39471.0,-2840.0
90061,28755.0,29992.0,28646.0,-109.0
90062,35908.0,34277.0,33528.0,-2380.0
90063,53846.0,52954.0,52008.0,-1838.0
90064,25988.0,25161.0,25956.0,-32.0
90065,47389.0,46432.0,44897.0,-2492.0
90066,58851.0,54913.0,54142.0,-4709.0
90067,2560.0,2483.0,2653.0,93.0
90068,21590.0,21127.0,21064.0,-526.0
90069,20035.0,20185.0,20045.0,10.0
90071,152.0,28.0,313.0,161.0
90073,962.0,881.0,1014.0,52.0
90077,8328.0,7729.0,7868.0,-460.0
90079,0.0,0.0,0.0,0.0
90089,3740.0,3498.0,4164.0,424.0
90090,0.0,,,
90094,9065.0,11426.0,11891.0,2826.0
90095,0.0,0.0,0.0,0.0
90201,100512.0,96605.0,95134.0,-5378.0
90210,19229.0,19627.0,19180.0,-49.0
90211,9211.0,9202.0,9208.0,-3.0
90212,11878.0,10999.0,10881.0,-997.0
90220,51042.0,51480.0,49101.0,-1941.0
90221,50928.0,50660.0,52119.0,1191.0
90222,34547.0,33729.0,33021.0,-1526.0
90230,33135.0,33620.0,32005.0,-1130.0
90232,14921.0,15342.0,16352.0,1431.0
90240,26801.0,26590.0,26026.0,-775.0
90241,42759.0,44701.0,45341.0,2582.0
90242,41703.0,43002.0,41685.0,-18.0
90245,16575.0,17243.0,17081.0,506.0
90247,47507.0,48646.0,47682.0,175.0
90248,11425.0,11472.0,11453.0,28.0
90249,26192.0,25929.0,25929.0,-263.0
90250,95115.0,96730.0,96200.0,1085.0
90254,19147.0,19787.0,19551.0,404.0
90255,74390.0,72488.0,71654.0,-2736.0
90260,34540.0,33794.0,33282.0,-1258.0
90262,69369.0,67210.0,66073.0,-3296.0
90263,1813.0,1913.0,1803.0,-10.0
90265,18028.0,16868.0,16652.0,-1376.0
90266,35064.0,35585.0,35123.0,59.0
90270,27127.0,25415.0,24950.0,-2177.0
90272,21848.0,21282.0,21298.0,-550.0
90274,24541.0,24890.0,24942.0,401.0
90275,41731.0,42417.0,41941.0,210.0
90277,34494.0,36409.0,36339.0,1845.0
90278,40090.0,42841.0,42536.0,2446.0
90280,94905.0,93207.0,92262.0,-2643.0
90290,5200.0,5114.0,5300.0,100.0
90291,27556.0,25685.0,25656.0,-1900.0
90292,23931.0,23951.0,24481.0,550.0
90293,12915.0,12812.0,13039.0,124.0
90301,39320.0,38500.0,37341.0,-1979.0
90302,29367.0,29278.0,29307.0,-60.0
90303,23961.0,23415.0,23370.0,-591.0
90304,26584.0,26103.0,25725.0,-859.0
90305,15373.0,15254.0,14679.0,-694.0
90401,7079.0,7482.0,7480.0,401.0
90402,11637.0,12046.0,11816.0,179.0
90403,24359.0,24525.0,24092.0,-267.0
90404,23107.0,23460.0,23975.0,868.0
90405,27509.0,27367.0,26981.0,-528.0
90501,42298.0,43450.0,42536.0,238.0
90502,18527.0,18110.0,18430.0,-97.0
90503,44354.0,44744.0,44280.0,-74.0
90504,32703.0,33022.0,32965.0,262.0
90505,36820.0,37533.0,36214.0,-606.0
90506,0.0,0.0,0.0,0.0
90601,30623.0,30955.0,30667.0,44.0
90602,25426.0,25907.0,25949.0,523.0
90603,20780.0,21236.0,20883.0,103.0
90604,40545.0,39926.0,39795.0,-750.0
90605,41162.0,42600.0,41427.0,265.0
90606,32631.0,32583.0,31717.0,-914.0
90620,46228.0,47104.0,47042.0,814.0
90621,35448.0,36385.0,36151.0,703.0
90623,15624.0,15703.0,15419.0,-205.0
90630,49378.0,50543.0,50170.0,792.0
90631,68748.0,69601.0,69064.0,316.0
90638,48704.0,46335.0,46170.0,-2534.0
90639,,2103.0,1833.0,
90640,62873.0,62941.0,62294.0,-579.0
90650,104524.0,103427.0,101983.0,-2541.0
90660,62507.0,62383.0,61561.0,-946.0
90670,16410.0,17446.0,17556.0,1146.0
90680,30807.0,30500.0,31102.0,295.0
90701,16500.0,16390.0,16237.0,-263.0
90703,49633.0,49989.0,49334.0,-299.0
90704,4201.0,3940.0,3822.0,-379.0
90706,76339.0,79070.0,78352.0,2013.0
90710,28566.0,27998.0,27517.0,-1049.0
90712,30773.0,31701.0,31552.0,779.0
90713,27905.0,29113.0,28439.0,534.0
90715,20505.0,21174.0,20949.0,444.0
90716,14170.0,14050.0,13941.0,-229.0
90717,20919.0,21727.0,21788.0,869.0
90720,22998.0,23660.0,23673.0,675.0
90723,53949.0,53938.0,53286.0,-663.0
90731,60813.0,62647.0,63431.0,2618.0
90732,22561.0,21582.0,22078.0,-483.0
90740,24288.0,24721.0,24604.0,316.0
90742,617.0,470.0,469.0,-148.0
90743,256.0,487.0,434.0,178.0
90744,56450.0,57030.0,54277.0,-2173.0
90745,55567.0,58327.0,58735.0,3168.0
90746,27458.0,28067.0,27643.0,185.0
90747,0.0,35.0,25.0,25.0
90755,11458.0,11813.0,11764.0,306.0
90802,39165.0,39036.0,40012.0,847.0
90803,32241.0,32631.0,31659.0,-582.0
90804,38151.0,37953.0,37299.0,-852.0
90805,95094.0,96840.0,96515.0,1421.0
90806,41280.0,41571.0,40688.0,-592.0
90807,32699.0,32994.0,33153.0,454.0
90808,39602.0,39723.0,39698.0,96.0
90810,36657.0,37451.0,36306.0,-351.0
90813,56726.0,56420.0,53647.0,-3079.0
90814,18714.0,19166.0,20723.0,2009.0
90815,41854.0,43092.0,42759.0,905.0
90822,133.0,117.0,125.0,-8.0
90831,0.0,0.0,0.0,0.0
90840,,0.0,0.0,
91001,36697.0,36867.0,36420.0,-277.0
91006,32526.0,32499.0,31986.0,-540.0
91007,33827.0,33689.0,33367.0,-460.0
91008,1079.0,774.0,744.0,-335.0
91010,26516.0,27008.0,26825.0,309.0
91011,20174.0,20621.0,20389.0,215.0
91016,41582.0,41507.0,41822.0,240.0
91020,8785.0,7869.0,7509.0,-1276.0
91024,10829.0,11253.0,11151.0,322.0
91030,25478.0,26837.0,26583.0,1105.0
91040,20606.0,21289.0,20911.0,305.0
91042,26617.0,26686.0,27119.0,502.0
91046,191.0,194.0,141.0,-50.0
91101,21920.0,19542.0,19737.0,-2183.0
91103,26837.0,26909.0,27167.0,330.0
91104,37784.0,37619.0,35918.0,-1866.0
91105,12648.0,12888.0,12692.0,44.0
91106,25205.0,23589.0,23813.0,-1392.0
91107,33481.0,33148.0,32581.0,-900.0
91108,13175.0,12755.0,12559.0,-616.0
91125,,925.0,996.0,
91201,22786.0,22807.0,22163.0,-623.0
91202,23399.0,22757.0,22831.0,-568.0
91203,15794.0,16557.0,16679.0,885.0
91204,18950.0,18738.0,18445.0,-505.0
91205,37549.0,36367.0,35755.0,-1794.0
