ZIP Code,Population,Year
05677,2330,2020
05678,251,2020
05679,3323,2020
05680,2104,2020
05681,373,2020
05682,1284,2020
05701,19722,2020
05730,279,2020
05732,984,2020
05733,6035,2020
05734,1228,2020
05735,3944,2020
05736,528,2020
05737,951,2020
05738,1274,2020
05739,1291,2020
05740,22,2020
05742,599,2020
05743,3668,2020
05744,540,2020
05747,352,2020
05748,450,2020
05751,678,2020
05753,10500,2020
05757,715,2020
05758,624,2020
05759,1526,2020
05760,873,2020
05761,817,2020
05762,350,2020
05763,2778,2020
05764,3251,2020
05765,1763,2020
05766,437,2020
05767,1120,2020
05769,1206,2020
05770,1061,2020
05772,679,2020
05773,2619,2020
05774,1011,2020
05775,641,2020
05776,661,2020
05777,3245,2020
05778,762,2020
05819,8980,2020
05820,434,2020
05821,1181,2020
05822,1289,2020
05824,1090,2020
05825,95,2020
05826,801,2020
05827,304,2020
05828,2025,2020
05829,1889,2020
05830,1170,2020
05832,1079,2020
05833,138,2020
05836,1311,2020
05837,347,2020
05839,802,2020
05841,377,2020
05842,462,2020
05843,2253,2020
05845,1481,2020
05846,1173,2020
05847,965,2020
05850,249,2020
05851,6212,2020
05853,625,2020
05855,6819,2020
05857,2724,2020
05858,417,2020
05859,1815,2020
05860,2686,2020
05862,451,2020
05866,678,2020
05867,896,2020
05868,241,2020
05871,1335,2020
05872,830,2020
05873,624,2020
05874,580,2020
05875,490,2020
05901,17,2020
05902,174,2020
05903,776,2020
05904,192,2020
05905,880,2020
05906,1411,2020
05907,109,2020
06001,18410,2020
06002,21128,2020
06010,60039,2020
06013,9678,2020
06016,6769,2020
06018,2982,2020
06019,10172,2020
06020,0,2020
06021,350,2020
06022,102,2020
06023,1632,2020
06024,260,2020
06026,5370,2020
06027,1378,2020
06029,16348,2020
06031,1328,2020
06032,17901,2020
06033,28738,2020
06035,7977,2020
06037,18828,2020
06039,1678,2020
06040,35553,2020
06042,22148,2020
06043,4902,2020
06051,30618,2020
06052,7852,2020
06053,34142,2020
06057,6209,2020
06058,1637,2020
06059,0,2020
06060,2792,2020
06061,296,2020
06062,17605,2020
06063,3199,2020
06065,753,2020
06066,29300,2020
06067,20147,2020
06068,1845,2020
06069,2394,2020
06070,15277,2020
06071,11019,2020
06073,5756,2020
06074,25962,2020
06076,12547,2020
06078,12299,2020
06081,1810,2020
06082,43952,2020
06084,14685,2020
06085,7204,2020
06088,4733,2020
06089,3034,2020
06090,658,2020
06091,101,2020
06092,4958,2020
06093,3431,2020
06095,28829,2020
06096,12732,2020
06098,11895,2020
06103,1883,2020
06105,19892,2020
06106,38012,2020
06107,20017,2020
06108,23996,2020
06109,26068,2020
06110,12560,2020
06111,30114,2020
06112,19991,2020
06114,27823,2020
06117,16593,2020
06118,26073,2020
06119,14733,2020
06120,14192,2020
06160,0,2020
06226,19429,2020
06231,3548,2020
06232,3178,2020
06234,8311,2020
06235,2538,2020
06237,5428,2020
06238,12408,2020
06239,11356,2020
06241,6155,2020
06242,1204,2020
06243,218,2020
06247,2514,2020
06248,5958,2020
06249,7175,2020
06250,5169,2020
06254,1837,2020
06255,4335,2020
06256,2235,2020
06259,4469,2020
06260,9359,2020
06262,780,2020
06263,306,2020
06264,137,2020
06266,448,2020
06268,10598,2020
06269,9573,2020
06277,4145,2020
06278,4396,2020
06279,5876,2020
06280,3002,2020
06281,7077,2020
06282,876,2020
06320,27040,2020
06330,3402,2020
06331,5080,2020
06332,324,2020
06333,7021,2020
06334,2509,2020
06335,5954,2020
06336,159,2020
06339,8729,2020
06340,30486,2020
06350,62,2020
06351,15880,2020
06353,176,2020
06354,5614,2020
06355,12497,2020
06357,11597,2020
06359,5286,2020
06360,36549,2020
06365,4644,2020
06370,7195,2020
06371,9642,2020
06373,246,2020
06374,8137,2020
06375,3615,2020
06376,154,2020
06377,3073,2020
06378,5634,2020
06379,8556,2020
06380,2509,2020
06382,11331,2020
06384,2630,2020
06385,15302,2020
06387,619,2020
06389,0,2020
06390,61,2020
06401,18630,2020
06403,6185,2020
06405,27699,2020
06409,729,2020
06410,29064,2020
06412,4219,2020
06413,12914,2020
06414,142,2020
06415,16518,2020
06416,13865,2020
06417,4466,2020
06418,12499,2020
06419,6390,2020
06420,4098,2020
06422,7196,2020
06423,5439,2020
06424,12674,2020
06426,3508,2020
06437,22164,2020
06438,2597,2020
06441,5417,2020
06442,2374,2020
06443,18065,2020
06444,261,2020
06447,6351,2020
06450,35343,2020
06451,24153,2020
06455,2977,2020
06456,211,2020
06457,46406,2020
06460,39185,2020
06461,15318,2020
06467,544,2020
06468,19492,2020
06469,2915,2020
06470,16359,2020
06471,7261,2020
06472,7111,2020
06473,24050,2020
06475,10072,2020
06477,13928,2020
06478,13141,2020
06479,9897,2020
06480,9301,2020
06481,1398,2020
06482,11465,2020
06483,16469,2020
06484,41162,2020
06488,19619,2020
06489,33020,2020
06492,44428,2020
06498,6897,2020
06510,2778,2020
06511,53859,2020
06512,28682,2020
06513,39403,2020
06514,27159,2020
06515,18382,2020
06516,54666,2020
06517,14086,2020
06518,19357,2020
06519,15675,2020
06524,5492,2020
06525,8779,2020
06604,26858,2020
06605,24541,2020
06606,47040,2020
06607,9456,2020
06608,14169,2020
06610,22914,2020
06611,35907,2020
06612,7447,2020
06614,33481,2020
06615,18501,2020
06702,3043,2020
06704,26209,2020
06705,24910,2020
06706,14198,2020
06708,29727,2020
06710,9740,2020
06712,9667,2020
06716,16611,2020
06750,936,2020
06751,3413,2020
06752,1792,2020
06754,1808,2020
06755,953,2020
06756,2834,2020
06757,2166,2020
06758,294,2020
06759,5592,2020
06762,7734,2020
06763,1815,2020
06770,31396,2020
06776,25833,2020
06777,1369,2020
06778,1603,2020
06779,7834,2020
06782,2000,2020
06783,2108,2020
06784,3716,2020
06785,623,2020
06786,9646,2020
06787,7707,2020
06790,34192,2020
06791,5428,2020
06793,1279,2020
06794,1037,2020
06795,13733,2020
06796,997,2020
06798,9529,2020
06801,19798,2020
06804,17219,2020
06807,7176,2020
06810,52578,2020
06811,31887,2020
06812,13924,2020
06820,21752,2020
06824,36058,2020
06825,21264,2020
06830,24557,2020
06831,15240,2020
06840,20249,2020
06850,19206,2020
06851,27028,2020
06853,3969,2020
06854,29895,2020
06855,8506,2020
06856,5,2020
06870,7831,2020
06877,25065,2020
06878,8214,2020
06880,28413,2020
06883,10278,2020
06890,4540,2020
06896,9070,2020
06897,18405,2020
06901,7212,2020
06902,70199,2020
06903,14650,2020
06905,19554,2020
06906,9894,2020
06907,8244,2020
07001,17539,2020
07002,65112,2020
07003,49389,2020
07004,7482,2020
07005,14644,2020
07006,25578,2020
07008,23501,2020
07009,12593,2020
07010,25410,2020
07011,39371,2020
07012,13496,2020
07013,26942,2020
07014,4616,2020
07016,24036,2020
07017,36313,2020
07018,28680,2020
07020,12890,2020
07021,2022,2020
07022,14218,2020
07023,7686,2020
07024,37843,2020
07026,31935,2020
07027,4341,2020
07028,7716,2020
07029,20990,2020
07030,53283,2020
07031,15681,2020
07032,41147,2020
07033,8182,2020
07034,9134,2020
07035,10220,2020
07036,43908,2020
07039,30059,2020
07040,25029,2020
07041,6862,2020
07042,26526,2020
07043,12544,2020
07044,13632,2020
07045,9853,2020
07046,4278,2020
07047,61181,2020
07050,30374,2020
07052,47528,2020
07054,28943,2020
07055,69842,2020
07057,11553,2020
07058,5665,2020
07059,15699,2020
07060,46585,2020
07062,12114,2020
07063,13052,2020
07064,3973,2020
07065,29691,2020
07066,15835,2020
07067,17793,2020
07068,5841,2020
07069,6186,2020
07070,18376,2020
07071,22453,2020
07072,6158,2020
07073,9707,2020
07074,2714,2020
07075,9016,2020
07076,24118,2020
07077,2708,2020
07078,13305,2020
07079,16795,2020
07080,23961,2020
07081,17432,2020
07082,5244,2020
07083,55465,2020
07086,14756,2020
07087,68121,2020
07088,3395,2020
07090,29668,2020
07092,6918,2020
07093,64062,2020
07094,20667,2020
07095,20297,2020
07102,13581,2020
07103,33548,2020
07104,51084,2020
07105,51097,2020
07106,33688,2020
07107,37943,2020
07108,24777,2020
07109,36394,2020
07110,28385,2020
07111,54220,2020
07112,24376,2020
07114,11947,2020
07201,27369,2020
07202,41264,2020
07203,21699,2020
07204,13574,2020
07205,21955,2020
07206,27520,2020
07208,32319,2020
07302,47339,2020
07304,43554,2020
07305,66595,2020
07306,51378,2020
07307,40012,2020
07310,13051,2020
07311,675,2020
07401,6757,2020
07403,8001,2020
07405,17657,2020
07407,20019,2020
07410,32986,2020
07416,5491,2020
07417,11044,2020
07418,2674,2020
07419,8935,2020
07420,5470,2020
07421,7824,2020
07422,5886,2020
07423,4096,2020
07424,27095,2020
07430,26225,2020
07432,7230,2020
07435,2898,2020
07436,12953,2020
07438,11807,2020
07439,2174,2020
07440,4560,2020
07442,10998,2020
07444,10542,2020
07446,14870,2020
07450,25182,2020
07452,11747,2020
07456,12183,2020
07457,4179,2020
07458,11439,2020
07460,3521,2020
07461,17884,2020
07462,6267,2020
07463,10051,2020
07465,6374,2020
07470,53679,2020
07480,15377,2020
07481,16959,2020
07495,0,2020
07501,32484,2020
07502,15762,2020
07503,17535,2020
07504,11886,2020
07505,3303,2020
07506,18762,2020
07508,22562,2020
07512,10810,2020
07513,11417,2020
07514,18507,2020
07522,21301,2020
07524,13289,2020
07601,44266,2020
07603,8375,2020
07604,12026,2020
07605,9059,2020
07606,2457,2020
07607,9626,2020
07608,110,2020
07620,1459,2020
07621,27375,2020
07624,8551,2020
07626,8701,2020
07627,4911,2020
07628,17598,2020
07630,7606,2020
07631,28390,2020
07632,5349,2020
07640,4735,2020
07641,3400,2020
07642,10287,2020
07643,10761,2020
07644,24389,2020
07645,8538,2020
07646,16477,2020
07647,5561,2020
07648,5789,2020
07649,8126,2020
07650,20693,2020
07652,26403,2020
07656,8751,2020
07657,11209,2020
07660,12928,2020
07661,11510,2020
07662,5580,2020
07663,13762,2020
07666,40461,2020
07670,14550,2020
07675,27022,2020
07676,9136,2020
07677,5836,2020
07701,23844,2020
07702,4082,2020
07703,117,2020
07704,5833,2020
07711,1711,2020
07712,38228,2020
07716,8306,2020
07717,1731,2020
07718,7508,2020
07719,21289,2020
07720,4175,2020
07721,3337,2020
07722,9992,2020
07723,770,2020
07724,21162,2020
07726,43500,2020
07727,6061,2020
07728,55598,2020
07730,16664,2020
07731,38783,2020
07732,4814,2020
07733,16530,2020
07734,13125,2020
07735,18530,2020
07737,4186,2020
07738,6501,2020
07739,5817,2020
07740,30557,2020
07746,18164,2020
07747,31402,2020
07748,26773,2020
07750,3226,2020
07751,19851,2020
07753,36583,2020
07755,6178,2020
07756,3151,2020
07757,5598,2020
07758,4363,2020
07760,8348,2020
07762,8156,2020
07764,7911,2020
07801,25174,2020
07803,3511,2020
07820,7,2020
07821,8933,2020
07822,1002,2020
07823,7981,2020
07825,9686,2020
07826,5827,2020
07827,3979,2020
07828,15580,2020
07830,7412,2020
07832,3223,2020
07833,111,2020
07834,17717,2020
07836,11253,2020
07838,3069,2020
07840,30347,2020
07842,69,2020
07843,11389,2020
07846,43,2020
07847,2083,2020
07848,4631,2020
07849,8865,2020
07850,7092,2020
07851,185,2020
07852,4130,2020
07853,13037,2020
07856,4198,2020
07857,3167,2020
07860,25355,2020
07863,3767,2020
07865,2227,2020
07866,22651,2020
07869,25391,2020
07870,23,2020
07871,20022,2020
07874,8020,2020
07876,9383,2020
07878,550,2020
07880,215,2020
07881,8,2020
07882,13892,2020
07885,10221,2020
07901,23552,2020
07920,27150,2020
07921,7549,2020
07922,12270,2020
07924,7574,2020
07926,54,2020
07927,4250,2020
07928,18626,2020
07930,8229,2020
07931,3319,2020
07932,10140,2020
07933,2651,2020
07934,1421,2020
07935,349,2020
07936,11009,2020
07939,254,2020
07940,17794,2020
07945,9130,2020
07946,3261,2020
07950,19759,2020
07960,44998,2020
07961,0,2020
07970,79,2020
07974,12794,2020
07976,560,2020
07977,503,2020
07979,441,2020
07980,2607,2020
07981,8839,2020
08001,847,2020
08002,22794,2020
08003,29856,2020
08004,11366,2020
08005,24444,2020
08006,404,2020
08007,4812,2020
08008,6896,2020
08009,12903,2020
08010,11115,2020
08011,0,2020
08012,38708,2020
08014,403,2020
08015,19236,2020
08016,33471,2020
08019,1142,2020
08020,2914,2020
08021,43835,2020
08022,9258,2020
08023,274,2020
08026,2231,2020
08027,4816,2020
08028,21596,2020
08029,4858,2020
08030,13117,2020
08031,11375,2020
08033,15883,2020
08034,18659,2020
08035,7654,2020
08036,5885,2020
08037,22779,2020
08038,190,2020
08039,186,2020
08041,804,2020
08042,209,2020
08043,29195,2020
08045,2811,2020
08046,31857,2020
08048,12179,2020
08049,5186,2020
08050,25503,2020
08051,10994,2020
08052,18590,2020
08053,45138,2020
08054,41443,2020
08055,27307,2020
08056,5006,2020
08057,20667,2020
08059,5380,2020
08060,24556,2020
08061,2769,2020
08062,16419,2020
08063,3007,2020
08064,225,2020
08065,7162,2020
08066,8022,2020
08067,1653,2020
08068,7052,2020
08069,12442,2020
08070,12291,2020
08071,9381,2020
08072,221,2020
08073,130,2020
08074,16,2020
08075,28617,2020
08077,19120,2020
08078,8307,2020
08079,9793,2020
08080,37216,2020
08081,50246,2020
08083,10137,2020
08084,6968,2020
08085,21074,2020
08086,7438,2020
08087,25387,2020
08088,24018,2020
08089,4611,2020
08090,8895,2020
08091,5647,2020
08092,3257,2020
08093,9000,2020
08094,40322,2020
08095,15,2020
08096,35187,2020
08097,3153,2020
08098,9125,2020
08102,8050,2020
08103,14239,2020
08104,22187,2020
08105,26807,2020
08106,9811,2020
08107,13533,2020
08108,18004,2020
08109,22741,2020
08110,19124,2020
08201,10029,2020
08202,1555,2020
08203,8725,2020
08204,17257,2020
08205,26412,2020
08210,16409,2020
08212,165,2020
08215,14068,2020
08217,84,2020
08221,6719,2020
08223,4277,2020
08224,443,2020
08225,8103,2020
08226,11065,2020
08230,5250,2020
08232,19611,2020
08234,41276,2020
08240,2530,2020
08241,1093,2020
08242,2975,2020
08243,2122,2020
08244,10376,2020
08246,64,2020
08247,960,2020
08248,59,2020
08251,10559,2020
08260,12531,2020
08270,8285,2020
08302,44640,2020
08310,1460,2020
08311,1987,2020
08312,7933,2020
08314,390,2020
08316,177,2020
08317,1677,2020
08318,12387,2020
08319,1188,2020
08320,1059,2020
08321,112,2020
08322,10292,2020
08323,457,2020
08324,341,2020
08326,1325,2020
08327,5379,2020
08328,1636,2020
08329,351,2020
08330,27385,2020
08332,34609,2020
08340,1302,2020
08341,2435,2020
08343,4927,2020
08344,4197,2020
08345,598,2020
08346,781,2020
08348,189,2020
08349,2390,2020
08350,503,2020
08352,688,2020
08353,368,2020
08360,42225,2020
08361,18334,2020
08401,37793,2020
08402,5921,2020
08403,903,2020
08406,9995,2020
08501,6260,2020
08502,11244,2020
08505,17418,2020
08510,5851,2020
08511,1226,2020
08512,10880,2020
08514,4964,2020
08515,5972,2020
08518,5471,2020
08520,27082,2020
08525,4881,2020
08527,56848,2020
08528,147,2020
08530,7364,2020
08533,6709,2020
08534,13208,2020
08535,4567,2020
08536,19264,2020
08540,51813,2020
08542,5399,2020
08550,18143,2020
08551,5588,2020
08553,655,2020
08554,4208,2020
08555,913,2020
08558,7545,2020
08559,5252,2020
08560,3663,2020
08561,596,2020
08562,4725,2020
08608,866,2020
08609,13003,2020
08610,31363,2020
08611,28263,2020
08618,37433,2020
08619,22416,2020
08620,11904,2020
08628,9100,2020
08629,12910,2020
08638,22115,2020
08640,8350,2020
08641,4028,2020
08648,31819,2020
08690,18010,2020
08691,16413,2020
08701,104186,2020
08720,777,2020
08721,21486,2020
08722,11274,2020
08723,33059,2020
08724,41504,2020
08730,4701,2020
08731,20347,2020
08732,1413,2020
08733,2772,2020
08734,8729,2020
08735,4139,2020
08736,13195,2020
08738,1514,2020
08740,1488,2020
08741,2669,2020
08742,24474,2020
08750,3148,2020
08751,4351,2020
08752,2157,2020
08753,63750,2020
08755,26398,2020
08757,33543,2020
08758,8254,2020
08759,33318,2020
08801,8383,2020
08802,4299,2020
08804,2579,2020
08805,12100,2020
08807,37638,2020
08808,117,2020
08809,6433,2020
08810,8774,2020
08812,14008,2020
08816,47323,2020
08817,44582,2020
08820,37295,2020
08821,481,2020
08822,28836,2020
08823,8324,2020
08824,12418,2020
08825,4040,2020
08826,5027,2020
08827,3914,2020
08828,2232,2020
08829,3492,2020
08830,17343,2020
08831,51245,2020
08832,2825,2020
08833,8260,2020
08835,10193,2020
08836,4015,2020
08837,17999,2020
08840,16792,2020
08844,39852,2020
08846,13606,2020
08848,8857,2020
08850,8420,2020
08852,17643,2020
08853,5297,2020
08854,56948,2020
08857,39601,2020
08858,107,2020
08859,22383,2020
08861,53899,2020
08863,12509,2020
08865,29142,2020
08867,5542,2020
08869,7833,2020
08872,19627,2020
08873,54416,2020
08876,21976,2020
08879,23183,2020
08880,4541,2020
08882,15783,2020
08884,8255,2020
08886,7143,2020
08887,1231,2020
08889,10475,2020
08890,86,2020
08901,57607,2020
08902,40630,2020
08904,13803,2020
10001,25026,2020
10002,74363,2020
10003,54671,2020
10004,3310,2020
10005,8664,2020
10006,3260,2020
10007,7566,2020
10009,58267,2020
10010,34763,2020
10011,50228,2020
10012,23034,2020
10013,28657,2020
10014,29071,2020
10016,52912,2020
10017,16065,2020
10018,8135,2020
10019,45521,2020
10020,0,2020
10021,42253,2020
10022,31574,2020
10023,62228,2020
10024,60714,2020
10025,92162,2020
10026,38937,2020
10027,64728,2020
10028,47962,2020
10029,74617,2020
10030,30996,2020
10031,60280,2020
10032,59527,2020
10033,58648,2020
10034,41933,2020
10035,36999,2020
10036,28231,2020
10037,19177,2020
10038,24205,2020
10039,27090,2020
10040,45197,2020
10044,12770,2020
10065,30339,2020
10069,6504,2020
10075,22591,2020
10103,0,2020
10110,0,2020
10111,0,2020
10112,0,2020
10115,0,2020
10119,0,2020
10128,57993,2020
10152,0,2020
10153,0,2020
10154,0,2020
10162,1240,2020
10165,0,2020
10167,0,2020
10168,0,2020
10169,0,2020
10170,0,2020
10171,0,2020
10172,0,2020
10173,0,2020
10174,0,2020
10177,0,2020
10199,0,2020
10271,0,2020
10278,0,2020
10279,96,2020
10280,9372,2020
10282,6086,2020
10301,38001,2020
10302,17942,2020
10303,27164,2020
10304,42133,2020
10305,42968,2020
10306,54318,2020
10307,15053,2020
10308,28901,2020
10309,33896,2020
10310,24168,2020
10311,0,2020
10312,61114,2020
10314,89938,2020
10451,49423,2020
10452,74379,2020
10453,78858,2020
10454,37807,2020
10455,40300,2020
10456,90479,2020
10457,74679,2020
10458,85893,2020
10459,48391,2020
10460,57514,2020
10461,51081,2020
10462,75441,2020
10463,70236,2020
10464,4322,2020
10465,45066,2020
10466,74519,2020
10467,100867,2020
10468,78778,2020
10469,72550,2020
10470,15500,2020
10471,22577,2020
10472,67989,2020
10473,59627,2020
10474,11579,2020
10475,43791,2020
10501,1237,2020
10502,5351,2020
10503,106,2020
10504,8053,2020
10505,1336,2020
10506,5555,2020
10507,7152,2020
10509,20230,2020
10510,10300,2020
10511,2300,2020
10512,24619,2020
10514,12543,2020
10516,5449,2020
10517,497,2020
10518,1041,2020
10519,305,2020
10520,12885,2020
10522,11052,2020
10523,9415,2020
10524,4317,2020
10526,1860,2020
10527,829,2020
10528,13395,2020
10530,12925,2020
10532,4739,2020
10533,7463,2020
10535,254,2020
10536,11002,2020
10537,2769,2020
10538,16151,2020
10541,26678,2020
10543,20999,2020
10545,115,2020
10546,1085,2020
10547,8034,2020
10548,4087,2020
10549,16121,2020
10550,36382,2020
10552,21342,2020
10553,9747,2020
10560,4814,2020
10562,31847,2020
10566,24111,2020
10567,20094,2020
10570,12780,2020
10573,38749,2020
10576,5036,2020
10577,6387,2020
10578,1386,2020
10579,8250,2020
10580,17185,2020
10583,41087,2020
10588,3102,2020
10589,8080,2020
10590,7208,2020
10591,23059,2020
10594,5587,2020
10595,8439,2020
10596,1051,2020
10597,699,2020
10598,28708,2020
10601,10256,2020
10603,18862,2020
10604,11132,2020
10605,19849,2020
10606,16199,2020
10607,7162,2020
10701,61367,2020
10703,22636,2020
10704,31110,2020
10705,39848,2020
10706,8622,2020
10707,9713,2020
10708,22212,2020
10709,9369,2020
10710,25104,2020
10801,40445,2020
10803,12492,2020
10804,14365,2020
10805,21331,2020
10901,23860,2020
10910,0,2020
10911,0,2020
10913,5294,2020
10914,391,2020
10915,79,2020
10916,4582,2020
10917,1650,2020
10918,12286,2020
10919,1286,2020
10920,8919,2020
10921,3812,2020
10922,1778,2020
10923,7753,2020
10924,13538,2020
10925,3886,2020
10926,3482,2020
10927,12076,2020
10928,4132,2020
10930,9789,2020
10931,1031,2020
10932,47,2020
10933,417,2020
10940,49430,2020
10941,13384,2020
10950,53013,2020
10952,43374,2020
10953,112,2020
10954,25870,2020
10956,30697,2020
10958,3236,2020
10960,15757,2020
10962,5927,2020
10963,4367,2020
10964,1506,2020
10965,15493,2020
10968,2466,2020
10969,1098,2020
10970,10433,2020
10973,2510,2020
10974,3189,2020
10975,91,2020
10976,2300,2020
10977,64677,2020
10979,36,2020
10980,13923,2020
10983,5597,2020
10984,2661,2020
10985,149,2020
